name,city,state,ein,ntee_code,total_revenue,ntee_major,source
SOUTH BEND SYMPHONY ORCHESTRA,SOUTH BEND,IN,,,,,irs_990pf
STUDEBAKER NATIONAL MUSEUM,SOUTH BEND,IN,,,,,irs_990pf
THE VILLAGE CHICAGO,CHICAGO,IL,,,,,irs_990pf
WILLOW LAKE ELEMENTARY SCHOOL,INDIANAPOLIS,IN,,,,,irs_990pf
WNIT,SOUTH BEND,IN,,,,,irs_990pf
WVPE,ELKHART,IN,,,,,irs_990pf
YWCA NORTH CENTRAL INDIANA,SOUTH BEND,IN,,,,,irs_990pf
LEAP,NEW HAVEN,CT,,,,,irs_990pf
CANCER FOUNDATION OF SANTA BARBARA,SANTA BARBARA,CA,,,,,irs_990pf
DUNN SCHOOL,LOS OLIVOS,CA,,,,,irs_990pf
SANTA BARBARA MUSEUM OF ART,SANTA BARBARA,CA,,,,,irs_990pf
CASA DORINDA,SANTA BARBARA,CA,,,,,irs_990pf
RONA BARRETT FOUNDATION,SANTA YNEZ,CA,,,,,irs_990pf
CALM,SANTA BARBARA,CA,,,,,irs_990pf
BRAILLE INSTITUTE LOS ANGELES,LOS ANGELES,CA,,,,,irs_990pf
CENTER FOR PERFORMING ARTS,SANTA BARBARA,CA,,,,,irs_990pf
SANTA BARBARA BOTANIC GARDEN,SANTA BARBARA,CA,,,,,irs_990pf
SANTA YNEZ VALLEY COMMUNITY AQUATICS FOUNDATION,SANTA YNEZ,CA,,,,,irs_990pf
FAMILY SERVICE AGENCY,SANTA BARBARA,CA,,,,,irs_990pf
CASA DEL HERRERO FOUNDATION,SANTA BARBARA,CA,,,,,irs_990pf
BOY SCOUTS LOS PADRES COUNCIL,SANTA BARBARA,CA,,,,,irs_990pf
LAND TRUST FOR SANTA BARBARA COUNTY,SANTA BARBARA,CA,,,,,irs_990pf
LOTUSLAND,SANTA BARBARA,CA,,,,,irs_990pf
PIERRE CLAEYSSENS VETERANS FOUNDATION,SANTA BARBARA,CA,,,,,irs_990pf
RESCUE MISSION SB,SANTA BARBARA,CA,,,,,irs_990pf
SANTA BARBARA FOUNDATION,SANTA BARBARA,CA,,,,,irs_990pf
SANTA BARBARA SYMPHONY,SANTA BARBARA,CA,,,,,irs_990pf
WESTMONT COLLEGE,SANTA BARBARA,CA,,,,,irs_990pf
LOBERO THEATRE FOUNDATION,SANTA BARBARA,CA,,,,,irs_990pf
MENTAL WELLNESS CENTER,SANTA BARBARA,CA,,,,,irs_990pf
SANTA BARBARA NEIGHBORHOOD CLINICS,SANTA BARBARA,CA,,,,,irs_990pf
SANTA BARBARA SCHOLARSHIP FOUNDATION,SANTA BARBARA,CA,,,,,irs_990pf
SHEPHERD OF THE VALLEY CHURCH,SANTA YNEZ,CA,,,,,irs_990pf
CATE SCHOOL,CARPINTERIA,CA,,,,,irs_990pf
LAGUNA BLANCA SCHOOL,SANTA BARBARA,CA,,,,,irs_990pf
CALIFORNIA 4-H FOUNDATION SANTA BARBARA,GOLETA,CA,,,,,irs_990pf
CIELO FOUNDATION,SANTA BARBARA,CA,,,,,irs_990pf
LEADING FROM WITHIN,SANTA BARBARA,CA,,,,,irs_990pf
SANTA BARBARA CITY COLLEGE,SANTA BARBARA,CA,,,,,irs_990pf
UNITY SHOPPE VICTORIA ST HOUSE,SANTA BARBARA,CA,,,,,irs_990pf
VISITING NURSE HOSPICE CARE OF SANTA BARBARA,SANTA BARBARA,CA,,,,,irs_990pf
FOUNDATION FOR SANTA BARBARA HIGH SCHOOL,SANTA BARBARA,CA,,,,,irs_990pf
ADVENTURES IN CARING,SANTA BARBARA,CA,,,,,irs_990pf
ALPHA RESOURCE CENTER OF SANTA BARBARA,SANTA BARBARA,CA,,,,,irs_990pf
BRAILLE INSTITUTE SANTA BARBARA,SANTA BARBARA,CA,,,,,irs_990pf
CREW,OJAI,CA,,,,,irs_990pf
CALIFORNIA 4-H FOUNDATION STATE,DAVIS,CA,,,,,irs_990pf
CAMERATA PACIFICA,SANTA BARBARA,CA,,,,,irs_990pf
CHILDREN S HOSPITAL LOS ANGELES,LOS ANGELES,CA,,,,,irs_990pf
COMMUNITY ARTS MUSIC ASSOCIATION CAMA,SANTA BARBARA,CA,,,,,irs_990pf
EASY LIFT,GOLETA,CA,,,,,irs_990pf
FOODBANK OF SANTA BARBARA COUNTY,SANTA BARBARA,CA,,,,,irs_990pf
GIRL SCOUTS,VENTURA,CA,,,,,irs_990pf
GIRLS INC OF GREATER SANTA BARBARA,SANTA BARBARA,CA,,,,,irs_990pf
HEARTS THERAPEUTIC EQUESTRIAN CENTER,SANTA BARBARA,CA,,,,,irs_990pf
HILLSIDE HOUSE,SANTA BARBARA,CA,,,,,irs_990pf
HOOVER INSTITUTION,STANFORD,CA,,,,,irs_990pf
OPERA SANTA BARBARA,SANTA BARBARA,CA,,,,,irs_990pf
PATHPOINT,SANTA BARBARA,CA,,,,,irs_990pf
PEOPLE HELPING PEOPLE,SOLVANG,CA,,,,,irs_990pf
SANTA BARBARA ARTS COLLABORATIVE,SANTA BARBARA,CA,,,,,irs_990pf
SANTA BARBARA CHORAL SOCIETY,SANTA BARBARA,CA,,,,,irs_990pf
SANTA BARBARA MARITIME MUSEUM,SANTA BARBARA,CA,,,,,irs_990pf
SARAH HOUSE,SANTA BARBARA,CA,,,,,irs_990pf
SPECIAL OLYMPICS OF SANTA BARBARA COUNTY,SANTA BARBARA,CA,,,,,irs_990pf
STANFORD UNIVERSITY GRADUATE SCHOOL OF BUSINESS,STANFORD,CA,,,,,irs_990pf
STATE STREET BALLET,SANTA BARBARA,CA,,,,,irs_990pf
TRANSITION HOUSE,SANTA BARBARA,CA,,,,,irs_990pf
UCP WORK INC,CARPINTERIA,CA,,,,,irs_990pf
UNITED BOYS GIRLS CLUBS OF SB COUNTY CAMP WHITTIER,SANTA BARBARA,CA,,,,,irs_990pf
UNITED BOYS GIRLS CLUBS OF SB COUNTY,SANTA BARBARA,CA,,,,,irs_990pf
WILDERNESS YOUTH PROJECT,SANTA BARBARA,CA,,,,,irs_990pf
YOUNG AMERICA S FOUNDATION,SANTA BARBARA,CA,,,,,irs_990pf
WILDLING ART MUSEUM,SOLVANG,CA,,,,,irs_990pf
ARTS FUND,SANTA BARBARA,CA,,,,,irs_990pf
ARTS OUTREACH,LOS OLIVOS,CA,,,,,irs_990pf
GIRLS INC CARPINTERIA,CARPINTERIA,CA,,,,,irs_990pf
SANTA YNEZ VALLEY MASTER CHORALE,SANTA YNEZ,CA,,,,,irs_990pf
BOXTALES THEATRE COMPANY,SANTA BARBARA,CA,,,,,irs_990pf
BOYS GIRLS CLUB OF MONTEREY,SEASIDE,CA,,,,,irs_990pf
CALIFORNIANS FOR POPULATION STABILIZATION CAPS,SANTA BARBARA,CA,,,,,irs_990pf
CARRIAGE WESTERN ART MUSEUM,SANTA BARBARA,CA,,,,,irs_990pf
COMMUNITY HOSPITAL OF MONTEREY PENNINSULA,MONTEREY,CA,,,,,irs_990pf
CORNERSTONE HOUSE,CARPINTERIA,CA,,,,,irs_990pf
ELINGS PARK FOUNDATION,SANTA BARBARA,CA,,,,,irs_990pf
ELVERHOJ MUSEUM OF HISTORY ART,SOLVANG,CA,,,,,irs_990pf
FRIENDS OF THE CARPINTERIA LIBRARY,CARPINTERIA,CA,,,,,irs_990pf
FRIENDSHIP CENTER,SANTA BARBARA,CA,,,,,irs_990pf
FUND FOR SANTA BARBARA,SANTA BARBARA,CA,,,,,irs_990pf
HUNTINGTON MEMORIAL HOSPITAL,PASADENA,CA,,,,,irs_990pf
MEALS ON WHEELS - MONTEREY PENNINSULA,PACIFIC GROVE,CA,,,,,irs_990pf
SANTA BARBARA MUSEUM OF CONTEMPORARY ARTS,SANTA BARBARA,CA,,,,,irs_990pf
SANTA YNEZ VALLEY COTTAGE HOSPITAL FOUNDATION,SOLVANG,CA,,,,,irs_990pf
SANTA YNEZ VALLEY YOUTH RECREATION,SOLVANG,CA,,,,,irs_990pf
SENIOR CITIZENS FOUNDATION INC,BUELLTON,CA,,,,,irs_990pf
ST VINCENT S,SANTA BARBARA,CA,,,,,irs_990pf
THEATERFEST SOLVANG,SOLVANG,CA,,,,,irs_990pf
SANTA YNEZ VALLEY THERAPEUTIC RIDING PROGRAM,SOLVANG,CA,,,,,irs_990pf
CALIFORNIA BRIDLEHORSE ASSOCIATION,SANTA BARBARA,CA,,,,,irs_990pf
FOUR LEAF CLOVER FOUNDATION,LOS ALAMOS,CA,,,,,irs_990pf
FRIENDS OF THE MONTECITO LIBRARY,SANTA BARBARA,CA,,,,,irs_990pf
POLYTECHNIC SCHOOL,PASADENA,CA,,,,,irs_990pf
DISABLED SPORTS OF EASTERN SIERRA,MAMMOTH LAKES,CA,,,,,irs_990pf
FIRST TEE,SUMMERLAND,CA,,,,,irs_990pf
FRIENDSHIP HOUSE,SOLVANG,CA,,,,,irs_990pf
SANTA BARBARA COTTAGE HOSPITAL FOUNDATION,SANTA BARBARA,CA,,,,,irs_990pf
SANTA YNEZ VALLEY HISTORICAL MUSEUM,SANTA YNEZ,CA,,,,,irs_990pf
SANTA YNEZ VALLEY YOUTH SOCCER,SANTA BARBARA,CA,,,,,irs_990pf
SHERIFF S BENEVOLENT POSSE OF SANTA BARBARA COUNTY,SANTA BARBARA,CA,,,,,irs_990pf
SOLVANG LUTHERAN HOME,SOLVANG,CA,,,,,irs_990pf
SOLVANG SENIOR CENTER,SOLVANG,CA,,,,,irs_990pf
VEGGIE RESCUE,SANTA YNEZ,CA,,,,,irs_990pf
AHA,SANTA BARBARA,CA,,,,,irs_990pf
SANTA BARBARA REVELS,SANTA BARBARA,CA,,,,,irs_990pf
STORYTELLER,SANTA BARBARA,CA,,,,,irs_990pf
CLAREMONT GRADUATE SCHOOL,CLAREMONT,CA,,,,,irs_990pf
CRANE SCHOOL,SANTA BARBARA,CA,,,,,irs_990pf
FRIENDS OF THE LOS ALAMOS LIBRARY,LOS ALAMOS,CA,,,,,irs_990pf
FRIENDS OF THE SANTA YNEZ VALLEY LIBRARY,SOLVANG,CA,,,,,irs_990pf
LOYALTEACH,LOS OLIVOS,CA,,,,,irs_990pf
MONTECITO COMMUNITY FOUNDATION,SANTA BARBARA,CA,,,,,irs_990pf
SANTA YNEZ VALLEY YMCA,SANTA YNEZ,CA,,,,,irs_990pf
ST EDMUND S EPISCOPAL CHURCH,SAN MARINO,CA,,,,,irs_990pf
UNIVERSITY OF CALIFORNIA BERKELEY HAAS SCHOOL OF BUSINESS,BERKELEY,CA,,,,,irs_990pf
BLIND CHILDREN S CENTER,LOS ANGELES,CA,,,,,irs_990pf
BOYS GIRLS CLUB OF SANTA BARBARA,SANTA BARBARA,CA,,,,,irs_990pf
CARONDELET HIGH SCHOOL,CONCORD,CA,,,,,irs_990pf
HANDS 4 OTHERS,SANTA BARBARA,CA,,,,,irs_990pf
SANTA BARBARA COUNTY GENEALOGICAL SOCIETY,GOLETA,CA,,,,,irs_990pf
SANTA BARBARA HUMANE SOCIETY,SANTA BARBARA,CA,,,,,irs_990pf
SANTA YNEZ VALLEY BOTANIC GARDEN,BUELLTON,CA,,,,,irs_990pf
SANTA YNEZ VALLEY FOUNDATION,SOLVANG,CA,,,,,irs_990pf
SANTA YNEZ VALLEY HUMANE SOCIETY,BUELLTON,CA,,,,,irs_990pf
USC MARSHALL SCHOOL OF BUSINESS,LOS ANGELES,CA,,,,,irs_990pf
ANTHONY TRUST ASSOCIATION,NEW HAVEN,CT,,,,,irs_990pf
ST GEORGE S SCHOOL,NEWPORT,RI,,,,,irs_990pf
SINGS LIKE HELL,AUSTIN,TX,,,,,irs_990pf
SUMMIT ASSISTANCE DOGS,ANACORTES,WA,,,,,irs_990pf
ICE IN PARADISE,SANTA BARBARA,CA,,,,,irs_990pf
LOMPOC VALLEY COMMUNITY HEALTHCARE ORGANIZATION,LOMPOC,CA,,,,,irs_990pf
WOMEN S ECONOMIC VENTURES,SANTA BARBARA,CA,,,,,irs_990pf
WAYFINDER FAMILY SERVICES,LOS ANGELES,CA,,,,,irs_990pf
CALIFORNIA RANGELAND TRUST,SACRAMENTO,CA,,,,,irs_990pf
PARTNERS IN HOUSING SOLUTIONS,SANTA BARBARA,CA,,,,,irs_990pf
SANTA BARBARA COURTHOUSE LEGACY FOUNDATION,SANTA BARBARA,CA,,,,,irs_990pf
LIFE CHRONICLES,SANTA BARBARA,CA,,,,,irs_990pf
ORGANIC SOUP KITCHEN,SANTA BARBARA,CA,,,,,irs_990pf
TEDDY BEAR CANCER FOUNDATION,SANTA BARBARA,CA,,,,,irs_990pf
UNITARIAN SOCIETY OF SANTA BARBARA,SANTA BARBARA,CA,,,,,irs_990pf
MONTECITO YMCA,SANTA BARBARA,CA,,,,,irs_990pf
MIDDLEBURY COLLEGE,MIDDLEBURY,TN,,,,,irs_990pf
AMERICAN ASSOCIATION OF ORDER OF MALTA,NEW YORK,NY,,,,,irs_990pf
FLORIDA GRAND OPERA,MIAMI,FL,,,,,irs_990pf
ST JOHN THE BAPTIST CATHOLIC CHURCH,FORT LAUDERDALE,FL,,,,,irs_990pf
ST THOMAS AQUINAS HIGH SCHOOL,FORT LAUDERDALE,FL,,,,,irs_990pf
CENTER FOR HEARING AND COMMUNICATIO,NEW YORK,NY,,,,,irs_990pf
AG BELL ASSOC FOR THE DEAF AND HARD,WASHINGTON,DC,,,,,irs_990pf
BLOOMFIELD COLLEGE,BLOOMFIELD,NJ,,,,,irs_990pf
THE DRAMA LEAGUE,NEW YORK,NY,,,,,irs_990pf
MONTCLAIR HIGH SCHOOL ALUMNI,MONTCLAIR,NJ,,,,,irs_990pf
NYC RESCUE MISSION,NEW YORK,NY,,,,,irs_990pf
USHER 1F COLLABORATIVE,NEWTONVILLE,MA,,,,,irs_990pf
CYSTIC FIBROSIS FOUNDATION,TULSA,OK,,,,,irs_990pf
DVIS,TULSA,OK,,,,,irs_990pf
GIRL SCOUTS OF EASTERN OKLAHOMA,TULSA,OK,,,,,irs_990pf
HARVEST HOUSE,TULSA,OK,,,,,irs_990pf
FIT FIRST RESPONDERS,TULSA,OK,,,,,irs_990pf
RESONANCE CENTER FOR WOMEN,TULSA,OK,,,,,irs_990pf
TULSA HUB SYNDICATE,TULSA,OK,,,,,irs_990pf
TULSA TOWN HALL,TULSA,OK,,,,,irs_990pf
FAMILY CHILDRENS SERVICES,TULSA,OK,,,,,irs_990pf
PARENT CHILD CENTER OF TULSA,TULSA,OK,,,,,irs_990pf
SAINT SIMEONS EPISCOPAL HOME FDN,TULSA,OK,,,,,irs_990pf
TULSA OPERA INC,TULSA,OK,,,,,irs_990pf
CLAREHOUSE INC,TULSA,OK,,,,,irs_990pf
LINERS BASEBALL,OWASSO,OK,,,,,irs_990pf
TULSA DAY CENTER FOR THE HOMELESS INC,TULSA,OK,,,,,irs_990pf
KHAKI FOUNDATION INC,TULSA,OK,,,,,irs_990pf
GILCREASE MUSEUM,TULSA,OK,,,,,irs_990pf
HOSPICE OF GREEN COUNTRY,TULSA,OK,,,,,irs_990pf
OKLAHOMA CENTER FOR NONPROFITS,OKLAHOMA CITY,OK,,,,,irs_990pf
SPECIAL OLYMPICS OKLAHOMA,TULSA,OK,,,,,irs_990pf
TEACH FOR AMERICA,TULSA,OK,,,,,irs_990pf
YWCA,TULSA,OK,,,,,irs_990pf
CAMP FIRE GREEN COUNTRY,TULSA,OK,,,,,irs_990pf
MILITARY HISTORY CENTER,BROKEN ARROW,OK,,,,,irs_990pf
SAINT CATHERINE SCHOOL,TULSA,OK,,,,,irs_990pf
TULSA COUNTY MEDICAL SOCIETY INC,TULSA,OK,,,,,irs_990pf
TULSA SYMPHONY ORCHESTRA,TULSA,OK,,,,,irs_990pf
READING PARTNERS OF TULSA,TULSA,OK,,,,,irs_990pf
VOLUNTEERS OF AMERICA OKLAHOMA,TULSA,OK,,,,,irs_990pf
12 12,TULSA,OK,,,,,irs_990pf
DOWNTOWN LIONS CLUB OF TULSA TRUST,TULSA,OK,,,,,irs_990pf
COMMUNITY FOOD BANK EASTERN OKLA,TULSA,OK,,,,,irs_990pf
CAP TULSA,TULSA,OK,,,,,irs_990pf
THE TRISTEESE GRIEF CENTER,TULSA,OK,,,,,irs_990pf
MUDDY PAWS PETS HELPING PEOPLE,TULSA,OK,,,,,irs_990pf
FRIENDS OF CATHOLIC EDUCATION,TULSA,OK,,,,,irs_990pf
JOHN 316 MISSION,JENKS,OK,,,,,irs_990pf
HUMBLE SONS BIKE COMPANY,BROKEN ARROW,OK,,,,,irs_990pf
A NEW LEAF,BROKEN ARROW,OK,,,,,irs_990pf
GOOD SAMARITAN HLTH SERVICES,TULSA,OK,,,,,irs_990pf
CATHOLIC CHARITIES OF EASTERN OK,TULSA,OK,,,,,irs_990pf
SAN MIGUEL SCHOOL OF TULSA,TULSA,OK,,,,,irs_990pf
TULSA BOTANIC GARDEN,TULSA,OK,,,,,irs_990pf
YMCA OF GREATER TULSA,TULSA,OK,,,,,irs_990pf
ROCK OF AGES CHRISTIAN MINISTRIES,DETROIT,MI,,,,,irs_990pf
SEE ATTACHED,see attached,CT,,,,,irs_990pf
BETH DAVID REFORM CONGREGATION,GLADWYNE,PA,,,,,irs_990pf
DUKE UNIVERSITY TRINITY ANNUAL FUND,DURHAM,NC,,,,,irs_990pf
LINCOLN CENTER FOR THE PERFORMING ARTS,NEW YORK,NY,,,,,irs_990pf
PENN CHARTER ANNUAL FUND,PHILADELPHIA,PA,,,,,irs_990pf
PENNSYLVANIA BALLET,PHILADELPHIA,PA,,,,,irs_990pf
PRINCETON UNIVERSITY TRUSTEES,PHILADELPHIA,PA,,,,,irs_990pf
THE BIG RED RACE,PHILADELPHIA,PA,,,,,irs_990pf
THE FELLS,NEWBURY,NH,,,,,irs_990pf
THE IMPACT CENTER,HAVERFORD,PA,,,,,irs_990pf
TRUSTEES OF THE LAWRENCEVILLE SCHOOL,LAWRENCEVILLE,NJ,,,,,irs_990pf
TRUSTEES OF THE UNIVERSITY OF PA,PHILADELPHIA,PA,,,,,irs_990pf
YELLOWSTONE CLUB COMMUNITY FOUNDATION,BOZEMAN,MT,,,,,irs_990pf
BOYS GIRLS CLUB OF THE PENINSULA,MENLO PARK,CA,,,,,irs_990pf
THE SHIPLEY SCHOOL,BRYN MAWR,PA,,,,,irs_990pf
PHILADELPHIA HOLOCAUST REMEMBRANCE FOUNDATION,PHILADELPHIA,PA,,,,,irs_990pf
PHILLIPS EXETER ACADEMEY,EXETER,NH,,,,,irs_990pf
JOHNS HOPKINS UNIVERSITY AND MEDICINE,BALTIMORE,MD,,,,,irs_990pf
HUBBARD VOLUNTEER FIRE DEPARTMENT,HUBBARD,IA,,,,,irs_990pf
ALDEN FIRE DEPARTMENT,ALDEN,IA,,,,,irs_990pf
BOXER RESCUE LA,ENCINO,CA,,,,,irs_990pf
CCAI,CENTENNIAL,CO,,,,,irs_990pf
HEAL THE OCEAN,SANTA BARBARA,CA,,,,,irs_990pf
LAND TRUST FOR SANTA BARBARA,SANTA BARBARA,CA,,,,,irs_990pf
PRINCETON AREA COMMUNITY FOUNDATION,LAWRENCEVILLE,NJ,,,,,irs_990pf
THE FRIENDSHIP PADDLE,SANTA BARBARA,CA,,,,,irs_990pf
THE SURFRIDER FOUNDATION,SAN CLEMENTE,CA,,,,,irs_990pf
BUNS,SANTA BARBARA,CA,,,,,irs_990pf
ANGELS FOSTER CARE,SANTA BARABARA,CA,,,,,irs_990pf
AUSTISM SPEAKS,PRINCETON,NJ,,,,,irs_990pf
DOCTORS WITHOUT WALLS,SANTA BARBARA,CA,,,,,irs_990pf
HAV A SOL,CULVER CITY,CA,,,,,irs_990pf
PATH,LOS ANGELES,CA,,,,,irs_990pf
THE 300 COMMITTEE,FALMOUTH,MA,,,,,irs_990pf
FRIENDS OF NOBSKA LIGHT,FALMOUTH,MA,,,,,irs_990pf
UNITED BOYS GIRLS CLUB OF SANTA BARBARA COUNTY,SANTA BARBARA,CA,,,,,irs_990pf
CHILDREN S HOSPITAL LOS ANGELES FOUNDATION,LOS ANGELES,CA,,,,,irs_990pf
FROSTIG CENTER ANNUAL GIVING CAMPAIGN,PASADENA,CA,,,,,irs_990pf
MONTESSORI CENTER SCHOOL,GOLETA,CA,,,,,irs_990pf
TEACHER S FUND,SANTA BARBARA,CA,,,,,irs_990pf
LA COLINA JUNIOR HIGH SCHOOL PTSA,SANTA BARBARA,CA,,,,,irs_990pf
ORANGE COUNTY COASTKEEPER,COSTA MESA,CA,,,,,irs_990pf
PARK CENTURY SCHOOL,CULVER CITY,CA,,,,,irs_990pf
PRIDE BOOSTER CLUB,LOS ANGELES,CA,,,,,irs_990pf
THE FUND FOR SANTA BARBARA,SANTA BARBARA,CA,,,,,irs_990pf
THE LANGE FOUNDATION,LOS ANGELES,CA,,,,,irs_990pf
THE PEGASUS SCHOOL,HUNTINGTON BEACH,CA,,,,,irs_990pf
WILLBRIDGE OF SANTA BARBARA,SANTA BARBARA,CA,,,,,irs_990pf
GWENDOLYN STRONG FOUNDATION,SANTA BARBARA,CA,,,,,irs_990pf
SHADOW S FUND,LOMPOC,CA,,,,,irs_990pf
FAMILY THERAPY INSTITUTE OF SANTA BARBARA,SANTA BARBARA,CA,,,,,irs_990pf
DREAM FOUNDATION,SANTA BARBARA,CA,,,,,irs_990pf
ROSE BOWL AQUATIC CENTER,PASADENA,CA,,,,,irs_990pf
RAINBOW HUMANITARIAN CARETAKER FOUNDATION,LOS ANGELES,CA,,,,,irs_990pf
ACEING AUTISM,LOS ANGELES,CA,,,,,irs_990pf
THE WOODEN FLOOR,SANTA ANA,CA,,,,,irs_990pf
COMMUNITY ACTION PARTNERSHIP OF ORANGE COUNTY,GARDEN GROVE,CA,,,,,irs_990pf
FOOD EMPOWERMENT PROJECT,COTATI,CA,,,,,irs_990pf
AID FOR AFRICA,CHEVY CHASE,MD,,,,,irs_990pf
NEVADA POLICY RESEARCH INST,LAS VEGAS,NV,,,,,irs_990pf
DAKSHANA FOUNDATION,IRVINE,CA,,,,,irs_990pf
IFRE INC ASHOKA UNIVERSITY,NEW YORK,NY,,,,,irs_990pf
ITT GANDHINAGAR FOUNDATION,PALO ALTO,CA,,,,,irs_990pf
PROMYS FOUNDATION,BOSTON,MA,,,,,irs_990pf
SCRIPPS HEALTH FOUNDATION,LA JOLLA,CA,,,,,irs_990pf
SHRI MANDIR TEMPLE,SAN DIEGO,CA,,,,,irs_990pf
THE AKANSHA FUND,NEW YORK,NY,,,,,irs_990pf
THE NUDGE FOUNDATION,IRVING,TX,,,,,irs_990pf
AAROGYASEVA GLOBAL HEALTH VOLUNTEER ALLIANCE,PHOENIX,AZ,,,,,irs_990pf
IIT BOMBAY HERITAGE FOUNDATION,CUPERTINO,CA,,,,,irs_990pf
IIT HYDERBAD FOUNDATION,MOUNTAIN VIEW,CA,,,,,irs_990pf
INDIAN FINE ARTS ACADEMY SAN DIEGO,RANCHO SANTA FE,CA,,,,,irs_990pf
INDIANS FOR COLLECTIVE ACTION,PALO ALTO,CA,,,,,irs_990pf
LET S GET READY,NEW YORK,NY,,,,,irs_990pf
SAN DIEGO MUSEUM OF ART,SAN DIEGO,CA,,,,,irs_990pf
AMERICAN ATHEISTS,CRANFORD,NJ,,,,,irs_990pf
PLANNED PARENTHOOD OF GREATER OHIO,COLUMBUS,OH,,,,,irs_990pf
HERC FOUNDATION CO TOLEDO HOSPITAL FOUNDATION,TOLEDO,OH,,,,,irs_990pf
THE UNIVERSITY OF TOLEDO FOUNDATION,TOLEDO,OH,,,,,irs_990pf
TOLEDO ANIMAL RESCUE,TOLEDO,OH,,,,,irs_990pf
MAUMEE VALLEY SAVE A PET,TOLEDO,OH,,,,,irs_990pf
GARRETT MIKULKA,CHAPEL HILL,TN,,,,,irs_990pf
AUSTIN AW DERRYBERRY,SHELBYVILLE,TN,,,,,irs_990pf
NATHAN LARRY SMITH,UNIONVILLE,TN,,,,,irs_990pf
HALEY GRACE REED,UNIONVILLE,TN,,,,,irs_990pf
LOGAN ELIZABETH BROTHERS,SHELBYVILLE,TN,,,,,irs_990pf
MASONIC HOMES OF KENTUCKY INC,Masonic Home,KY,,,,,irs_990pf
CINCINNATI CHRISTIAN UNIVERSITY,Cincinnati,OH,,,,,irs_990pf
MANN CENTER OF PERFORMING ARTS,Philadelphia,PA,,,,,irs_990pf
THE SCHOOL OF ADAPTIVE AGRICULTURE,Willitts,CA,,,,,irs_990pf
YOGIC BUDDHISM,Santa Cruz,CA,,,,,irs_990pf
SEE SCHEDULE ATTACHED,BEVERLY HILLS,CA,,,,,irs_990pf
ASIAN SENIOR CONCERNS FOUNDATION,BELLEVUE,WA,,,,,irs_990pf
BIG BROTHERS BIG SISTERS OF PUGET SOUND,SEATTLE,WA,,,,,irs_990pf
BOYS AND GIRLS CLUB OF BELLEVUE,BELLEVUE,WA,,,,,irs_990pf
CHILDHAVEN,SEATTLE,WA,,,,,irs_990pf
FRED HUTCHINSON CANCER RESEARCH CENTER,SEATTLE,WA,,,,,irs_990pf
GIRLS ON THE RUN OF PUGET SOUND,SEATTLE,WA,,,,,irs_990pf
JUBILEE REACH,BELLEVUE,WA,,,,,irs_990pf
KCTS,SEATTLE,WA,,,,,irs_990pf
LAKESIDE SCHOOL FOUNDATION,SEATTLE,WA,,,,,irs_990pf
LIGHTHOUSE CHRISTIAN CHURCH,BELLEVUE,WA,,,,,irs_990pf
NORTHWEST CENTER,SEATTLE,WA,,,,,irs_990pf
SAFE CROSSINGS FOUNDATION,SEATTLE,WA,,,,,irs_990pf
SEATTLE CHILDREN S HOSPITAL FOUNDATION,SEATTLE,WA,,,,,irs_990pf
SEATTLE CHILDREN S THEATRE,SEATTLE,WA,,,,,irs_990pf
SEATTLE HUMANE SOCIETY,BELLEVUE,WA,,,,,irs_990pf
SEATTLE PACIFIC UNIVERSITY - PRESIDENT S CIRCLE,SEATTLE,WA,,,,,irs_990pf
SEATTLE UNIVERSITY COLLEGE OF SCIENCE AND ENGINEERING,SEATTLE,WA,,,,,irs_990pf
SEATTLE YOUNG ARTISTS MUSIC FESTIVAL,SEATTLE,WA,,,,,irs_990pf
SPECIAL OLYMPICS OF WASHINGTON,SEATTLE,WA,,,,,irs_990pf
TECHNOLOGY ACCESS FOUNDATION,SEATTLE,WA,,,,,irs_990pf
THE NATURE CONSERVANCY - WASHINGTON,SEATTLE,WA,,,,,irs_990pf
YOUTH EASTSIDE SERVICES,BELLEVUE,WA,,,,,irs_990pf
ZENO,SEATTLE,WA,,,,,irs_990pf
ESTELLE ROSS FIDELITY CHARITABLE GI,COVINGTON,KY,,,,,irs_990pf
MONA BRENNAN FIDELITY CHARITABLE GI,COVINGTON,KY,,,,,irs_990pf
RACHEL BRIER FIDELITY CHARITABLE GI,COVINGTON,KY,,,,,irs_990pf
ATHLETES IN ACTION,XENIA,OH,,,,,irs_990pf
XENOS CHRISTIAN FELLOWSHIP,COLUMBUS,OH,,,,,irs_990pf
TEEN CHALLENGE,PERRY,OH,,,,,irs_990pf
YOUTH FOR CHRIST -,CLEVELAND,OH,,,,,irs_990pf
FRIENDS OF CICRIN,WAYNESBORO,VA,,,,,irs_990pf
URBAN CONCERN,COLUMBUS,OH,,,,,irs_990pf
YORK COUNTY FELLOWSHIP OF,ROCK HILL,SC,,,,,irs_990pf
FELLOWSHIP OF CHRISTIAN ATHLETES,OAKWOOD VILLAGE,OH,,,,,irs_990pf
CENTRAL OHIO FELLOWSHIP OF,DUBLIN,OH,,,,,irs_990pf
GATEWAYS TO BETTER EDUCATION,LAKE FOREST,CA,,,,,irs_990pf
ONE WAY MINISTRIES,AURORA,IL,,,,,irs_990pf
ALZHEIMER S ASSOCIATION - SOUTHLAND CHAPTER,LOS ANGELES,CA,,,,,irs_990pf
